"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","GENDER","EVENT","EVENT_TYPE"
"chatcmpl-8Vzvmsv9LaKVSQItI6qTlzI6ZK8uS",1,1,1,1,2,2,1,2,1,2,2,3,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8VzwjnSpm5Z0yuanNLIiONC5C5Lt9",1,1,2,1,3,2,1,2,1,1,2,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8VzxfPNZdOpVXjYd0QsyBtsm1hHFx",2,2,1,1,1,2,1,3,1,2,1,2,1,1,1,1,1,2,1,1,2,3,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"M",4,"+"
"chatcmpl-8VzyDWy4UrHaFLhQIR8SZKstOEKBb",1,1,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8VzyvjFsqGfKC8k2qSL3gGnrddivD",2,1,2,1,2,1,1,3,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,"M",4,"+"
"chatcmpl-8VzzcsPoIRAVMK1enne2MOw5GHAan",2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,"M",4,"+"
"chatcmpl-8W006grwrGADPG8Y4SHa9LexBe3WE",1,2,2,1,2,2,1,3,2,1,2,3,2,2,1,1,2,2,1,1,2,3,1,2,1,2,2,1,3,1,2,3,2,2,3,1,2,2,2,2,1,2,"M",4,"+"
"chatcmpl-8W00zobQyuBlf4bY1MwoEay4RFTYs",1,2,1,1,3,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W01qaMJQgU8Exl1dx1DunboR7uKf",1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,"M",4,"+"
"chatcmpl-8W02mJvkNEMQA4sWWt11GEI6cNQCx",2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"M",4,"+"
"chatcmpl-8W03KJPfATjj4hLUi4S3hAS6QB0i8",1,1,2,1,3,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,1,2,3,2,1,2,1,2,2,2,1,1,2,"M",4,"+"
"chatcmpl-8W03zAaX2MgDNOoRDXM9uOcs5vkZX",2,1,1,1,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W04ipMUiYtN8yhEJNJXitHPjPKAJ",1,1,2,1,2,2,1,2,1,2,2,3,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,3,2,2,2,1,2,1,2,2,1,2,"M",4,"+"
"chatcmpl-8W05dxyZT7ctuTJdC0HG1y3L7oJfG",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,"M",4,"+"
"chatcmpl-8W06Ceh5H2vTypinPqNdg8jivr57q",2,1,1,1,3,2,1,3,1,2,2,3,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,"M",4,"+"
"chatcmpl-8W06nKhNJQ9AibUkmM4aPr3ODY3hi",1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,"M",4,"+"
"chatcmpl-8W07m4UVZnMdeWM7wn4l54olnX40l",1,1,1,1,3,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M",4,"+"
"chatcmpl-8W08V2R3JQm0WIf5T9kBIoImU8TsO",2,1,2,1,3,2,1,3,2,1,2,2,1,2,1,2,1,2,1,1,1,3,1,2,1,1,2,2,3,2,2,2,3,1,3,1,1,1,2,2,1,2,"M",4,"+"
"chatcmpl-8W09GrVuDoXrHNvYxfnwP3XMvBhIL",1,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,2,2,2,1,3,3,1,3,1,2,1,2,2,1,2,"M",4,"+"
"chatcmpl-8W0AKRaeB9B00ZOTnIWNPdXEIdouB",1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,"M",4,"+"
"chatcmpl-8W0B55zZDTGKGM6eJJ2vEilSndxlw",2,2,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,3,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W0BmlsubV7BMckDY9upcULST1rYy",1,1,1,1,3,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"M",4,"+"
"chatcmpl-8W0CU2hjaJZmFLSe0zkp75ISQhGQP",1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,"M",4,"+"
"chatcmpl-8W0D8q2qhGzUZCaTW3F1ewpINpkLU",1,1,1,1,2,2,1,3,1,1,2,3,2,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W0DySdD4Htkm2zk9uIa3s88zg7fL",2,1,1,1,2,2,1,3,2,1,2,3,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W0Ee0N15SYAh1YHlMuDvQNuRJsep",2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W0FVXfGkxD2F04VZbNG2uzPRkOBs",1,1,1,1,3,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M",4,"+"
"chatcmpl-8W0G0qXMsmtrjtaPJ4bvSFP3acLEl",1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,"M",4,"+"
"chatcmpl-8W0GhAFYIeIHjsCdCG2QNPSxL6J2c",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W0HL3aMhPzvUyFz48KAXLxcsoFkl",1,2,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"M",4,"+"
"chatcmpl-8W0IAxJeeueatGQCngmVRuKbbdPKF",2,2,1,1,2,2,1,3,1,2,2,3,1,2,1,1,1,2,1,1,2,3,1,2,1,1,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W0IvXOSupYwW5W7UKUSOveiyXZ66",2,1,1,1,2,2,1,3,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W0JVi11l4n2uZUXDb9upF1bs8YsS",1,1,1,1,2,2,1,3,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8W0K9jOcb0oIbPZfWj2DoYL7wuqnW",2,1,2,1,3,1,1,3,1,2,2,3,2,2,1,3,3,2,1,1,2,3,1,2,2,3,2,3,2,2,3,2,3,3,3,2,3,2,2,2,2,2,"M",4,"+"
"chatcmpl-8W0L5s54fx23OiJRrLZtZAmC4hLni",2,1,1,1,2,2,1,2,1,1,2,4,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",4,"+"
"chatcmpl-8MP9HA3vvHiuQJK3ahKXowr3Qbv9p",2,1,2,1,2,3,1,3,2,2,2,3,3,2,1,3,3,3,1,2,2,3,1,3,1,3,3,3,3,2,3,2,3,3,2,2,2,3,3,3,1,2,"F",4,"="
"chatcmpl-8MPCQbfFAuW4sLN8viljamOcYJdhq",2,1,2,1,3,2,1,3,2,2,2,3,3,2,1,3,2,2,1,2,3,3,1,3,1,3,2,2,2,2,3,2,3,2,2,3,3,3,2,2,1,2,"F",4,"="
"chatcmpl-8MPEcmDao1eOpAlkwrAYSiBGAXVoc",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,2,1,2,1,1,1,3,1,2,1,1,2,1,3,1,2,2,1,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8MPGO9plsL1TG8GGbXKNCBo7fPOI7",2,1,2,1,3,2,1,3,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2,2,1,3,1,2,3,2,2,2,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8MZrosMCFWr3QRka9aAolhoPADnKN",2,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,3,1,2,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8MZuEJMqzuOeHeNgKr3Q362qpaBpc",2,1,2,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,"F",4,"="
"chatcmpl-8MZxvs1g6dXkaWV89eJWdiYZPK4As",2,1,2,1,3,2,1,4,3,3,2,3,2,2,1,2,2,3,1,1,2,3,1,2,1,2,2,2,3,2,2,3,3,2,3,2,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8Ma0ktd92ztiuEji0P6FYckkpUskp",2,1,1,1,3,2,1,3,1,2,2,3,2,1,1,1,1,1,1,1,2,3,1,2,1,2,2,1,3,2,2,3,3,1,3,1,2,1,2,2,1,2,"F",4,"="
"chatcmpl-8Ma3ZgkP7Px4ILu30VyziEW3y1sUO",2,1,3,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8Ma5ve0T1yPqhO5D7mnHRT2t3Huqq",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,3,1,2,2,3,1,2,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8Puhk9vKZolVDy27e2chrR0GHre8m",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,1,3,"F",4,"="
"chatcmpl-8PujE7rGPOncOwCSPFmH9oARublvJ",2,1,1,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,2,1,2,1,2,1,2,2,1,2,"F",4,"="
"chatcmpl-8PukDFJoT7LqYDTCj7Mlc1ZXndl5Y",1,2,3,2,3,2,2,4,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,"F",4,"="
"chatcmpl-8PumMEf6lF5l41741FzkktYwQRrwb",2,1,1,1,3,2,1,3,2,1,2,3,1,2,1,1,1,2,1,1,1,3,1,2,1,1,2,1,3,1,2,2,3,1,2,1,1,1,2,2,1,2,"F",4,"="
"chatcmpl-8PuqU0KvBrYGbte9ShxsUU7bXDQDj",2,1,1,1,2,2,1,3,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",4,"="
"chatcmpl-8Putlf4F75oVL7jgybh2S2lzXehAG",2,2,2,1,3,2,1,3,2,2,2,2,2,2,1,2,2,2,2,1,2,3,1,2,1,2,2,2,2,2,2,3,3,2,3,1,2,2,3,2,1,2,"F",4,"="
"chatcmpl-8PuvXW1y4uZG86QGbRt81y6bWPkmV",2,1,2,1,3,2,1,3,2,2,2,3,1,2,1,2,1,2,1,1,2,2,1,3,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8PuxvTvtOFJmlr5kH5TcR6mj1lSrs",1,1,2,1,2,2,1,3,1,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8PuzfwAxKzAS1M7YjsrolKkxRCvzp",2,1,1,1,2,2,1,3,1,2,2,2,1,2,1,1,1,3,1,1,1,3,1,1,1,1,1,1,2,1,1,2,2,1,3,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8Pv0pdFnS59gWAPEJdaD58Tqw1z4e",2,1,2,1,2,3,1,4,3,2,3,3,3,2,1,3,3,3,2,2,3,4,1,3,2,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,"F",4,"="
"chatcmpl-8Pv7ZzIUjCncVdoAewcEvrIbIaeRo",2,1,2,1,2,2,1,3,1,1,1,2,2,1,1,2,2,2,1,2,1,3,1,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8Pv8xWD56HRGTceAWoScVs8dyZlKe",2,1,2,1,2,3,1,2,1,1,2,4,1,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,3,2,2,2,3,1,2,1,1,2,2,1,1,3,"F",4,"="
"chatcmpl-8PvA1Ye6xE8KXszgd2NAUH1oR83bI",2,1,1,1,2,2,1,3,1,1,3,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,3,1,2,2,2,2,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PvByA3uKepLXjCh83PeFsGgpDCEL",1,1,1,1,3,2,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,"F",4,"="
"chatcmpl-8PvEGOBBk3Hzq9vkwZ05YxJcCmnqs",2,2,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,2,2,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8PvFSH7sA2r3M9GUhzYVGaaK4MEPB",2,1,1,1,2,2,1,3,2,2,2,3,2,1,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8PvGVbFeq6cMrB8dODv3nvdtFaoCZ",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8PvImLPGv1LgsW99tiN5P3RMKdVhK",1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,"F",4,"="
"chatcmpl-8PvKyNR26lCyRpICobPgtUkqGI4KS",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8PvOVA9wrfsmTgvcQsRovVJgjxZtY",1,2,2,1,2,1,1,3,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PvQUKlAbGkeyIdiQwz4x7Td6kK3v",2,1,2,1,3,2,1,3,2,1,2,2,3,2,1,3,3,2,1,2,1,3,1,2,1,3,2,3,3,2,2,2,3,2,2,3,3,3,2,3,1,2,"F",4,"="
"chatcmpl-8PvSMXxlg8ZJrBge6juVgbuM195Zr",2,1,1,1,2,2,1,3,1,2,1,2,1,1,1,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,2,3,2,1,3,1,3,2,2,1,1,2,"F",4,"="
"chatcmpl-8PvTt3EPtMUe0akkf8zyUbUs9JZkI",1,1,1,1,2,3,1,3,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PvcEANbF2aq1L7WTe2VqhF4QjIse",2,2,1,1,2,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,3,1,2,2,3,2,2,1,1,1,2,2,1,2,"F",4,"="
"chatcmpl-8Pve6bBtMUd772UJpPTLr4qZVpIYQ",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,"F",4,"="
"chatcmpl-8PvffGUgXWCMygS6zyWUIvxYLrBVd",2,1,1,1,3,2,1,3,2,2,2,2,1,1,1,1,1,2,1,2,1,3,1,2,1,2,2,1,3,1,3,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PvjjuGGCzD4tWRO3DhOABI9kCdGw",2,1,1,1,2,1,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PvlAkbClheRKr0G2sgxFCcT4GujZ",2,1,2,1,2,2,1,3,1,2,2,3,2,1,1,3,1,2,1,1,2,3,1,3,1,3,2,2,3,2,2,2,3,1,3,1,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8PvnPVq6SAokZjyux0vA79U8Yq0t8",2,1,2,1,1,2,1,3,2,1,2,3,2,2,1,2,1,2,1,2,1,3,1,2,1,2,1,2,3,2,1,2,2,1,2,1,2,1,2,1,1,2,"F",4,"="
"chatcmpl-8Pvp4K4OxJBCUFbJtSa2NH5C01VHl",2,1,2,1,2,2,1,3,1,2,2,2,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,3,1,2,2,2,1,2,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8Pvqf2wd0cPsbETmADRmdhf980mpn",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,1,2,1,2,2,3,1,2,1,2,2,2,3,2,2,2,3,1,2,2,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8Pvut9q3xKsBl1vkIOHj28nL3UBAu",2,1,2,1,3,2,1,4,2,2,2,3,2,2,1,3,2,2,1,2,2,4,1,3,1,3,2,2,3,2,3,2,3,2,2,1,3,2,3,2,1,2,"F",4,"="
"chatcmpl-8Pw3AqAFBoQlw01NXBKiDkLB7S1wt",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,"F",4,"="
"chatcmpl-8Pw47R7gmDweFaOFFJ7hniIW5k1Gj",2,2,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8Pw5TnKHiU8H9dZBDkl9HOnnXpvmF",2,1,2,1,4,2,1,3,2,1,2,3,1,2,1,1,1,2,1,1,1,3,1,2,1,1,2,2,3,1,2,2,2,1,3,1,1,1,3,2,1,2,"F",4,"="
"chatcmpl-8Pw6txMnJ1lGFXdIImToFc6xpZ5qg",2,1,1,1,2,2,1,3,2,1,2,3,2,2,1,2,1,2,2,1,2,3,1,2,1,2,2,3,3,2,2,2,3,1,2,1,2,1,2,2,1,2,"F",4,"="
"chatcmpl-8Pw7rzxV4BhFcvrBetSNMBARkYtBX",2,1,1,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,2,3,1,2,1,1,2,1,3,1,2,2,2,1,2,1,2,1,2,1,1,2,"F",4,"="
"chatcmpl-8PwBJzCQAzPQl8r9pfQ9iKYwaOIms",2,1,2,1,2,1,1,3,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PwEtFT3s2o8USga3KWJZWWMqNxQB",2,1,2,1,3,2,1,3,2,1,2,3,2,1,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,2,2,3,2,1,2,"F",4,"="
"chatcmpl-8PwGZllzZvImKp3wuiyO2nutLHhcE",2,2,2,1,2,2,1,3,2,2,2,2,2,2,1,2,1,2,2,1,2,3,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,"F",4,"="
"chatcmpl-8PwIQacAmctfJdjUffjOLy8qHI2pv",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,3,1,2,2,3,2,2,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8PwKRZkIwrwG61jHoWimii4rsAU7b",1,1,2,1,2,2,1,3,2,2,2,2,1,1,1,2,2,2,1,1,2,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8PwLpgjpBnML6ckn9nfPfZo3Ku21o",1,2,2,1,2,2,1,3,2,2,1,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8PwNfFRUI5EZfwCxSw7ladrAsVxAh",2,1,2,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,2,2,2,1,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8PwPWVak475r5MYSSDXCZ7EBbuyp8",2,1,2,1,3,2,1,3,3,2,2,3,2,2,1,2,3,2,1,2,2,3,1,3,1,2,2,2,3,2,2,2,3,2,2,2,3,2,3,2,1,3,"F",4,"="
"chatcmpl-8Px2jci5z5s2FW1IaVSeUDwgwnUJ9",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8Px56wuomSTF1D2oxTw7uwsLsiZC3",2,1,2,1,2,3,1,3,2,2,2,2,1,2,1,1,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8Px6xjO36OoKjI8ZhvJFrwxMMSiLg",2,1,1,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8Px8i5c5Z1K9WNUYgX6GWrWP19Vgj",2,1,2,1,2,2,1,3,1,2,2,2,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PxANnUlpmJfmi8Kn0Rf51mfyvaDJ",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"F",4,"="
"chatcmpl-8PxCBTxHXHuigqOxVWFfS3UEwq1S6",2,1,1,1,2,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,2,3,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,"F",4,"="
"chatcmpl-8PxEXHf3bqfkr61RGT6JMgLZSf5MV",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,"F",4,"="
"chatcmpl-8PxFZJ6zSlgw4kt6lCfzO9QMjoojJ",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,2,1,1,3,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PxGmrM853zsiiDRbjgsq6JcpNk0M",2,1,1,1,3,1,1,3,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PxIKc32BThxuZG6rvp1LbULiSW6z",2,1,1,1,3,2,1,3,2,1,3,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"F",4,"="
"chatcmpl-8PxJkGabeVrSbuAnLlJBG03pSaATn",1,2,3,2,3,2,2,4,2,2,2,3,2,3,1,2,2,2,2,2,2,3,1,2,2,2,2,2,3,1,2,2,3,2,2,2,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8PxLtUfrz9aYCu566Tjlc0wHsIqt8",2,1,2,1,3,2,1,3,2,2,2,2,2,2,1,2,2,1,1,1,2,3,1,3,1,3,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,"F",4,"="
"chatcmpl-8PxO5QGeMbE2UFkTf7agaRmeQZ8UR",2,1,2,1,2,2,1,3,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
"chatcmpl-8PxPoay2eCZtOeg8HyKj5kr3shGzR",1,2,1,1,2,2,1,2,3,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,"F",4,"="
"chatcmpl-8PxRkPngkae8bAw0UpTPsorAycMf3",1,2,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,"F",4,"="
"chatcmpl-8PxTdhOHyPra9q17ToryKRcXa2C1U",2,1,3,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,3,1,3,2,3,2,2,1,3,3,2,2,1,2,"F",4,"="
"chatcmpl-8PxXUYLpX3mgtvCF1Tanw730gtdXx",2,1,2,1,2,2,1,3,3,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",4,"="
